chr10	100019563	100020050
chr10	100082831	100083597
chr10	100379184	100379688
chr10	104182505	104182757
chr10	104238716	104239115
chr10	104269230	104269510
chr10	104271652	104271983
chr10	104417826	104418047
chr10	104435964	104436413
chr10	104498359	104498825
chr10	105541105	105541714
chr10	105644320	105644945
chr10	105647927	105648781
chr10	105667868	105668403
chr10	105681581	105681735
chr10	106020457	106020755
chr10	106065282	106065855
chr10	106109335	106110195
chr10	106201084	106201671
chr10	10631423	10632340
chr10	108751833	108752599
chr10	111693673	111694425
chr10	111738199	111738826
chr10	111827445	111828572
chr10	11183481	11184032
chr10	111836266	111837075
chr10	111981576	111981956
chr10	112114111	112114470
chr10	112173253	112174812
chr10	112175702	112175912
chr10	112180021	112181707
chr10	112183567	112183806
chr10	112217798	112218473
chr10	112262745	112263025
chr10	112263751	112264448
chr10	112295686	112296346
chr10	11239140	11239812
chr10	11241821	11242027
chr10	112477456	112478203
chr10	11250299	11252492
chr10	112506003	112506439
chr10	112561975	112564439
chr10	112602445	112603538
chr10	112611933	112613300
chr10	112619399	112620182
chr10	112622121	112622372
chr10	112627307	112627547
chr10	114149040	114149756
chr10	114853829	114854322
chr10	11575375	11575963
chr10	11615520	11616056
chr10	11621044	11621816
chr10	11715440	11716247
chr10	11767210	11767501
chr10	118922580	118923008
chr10	11916245	11917401
chr10	120241384	120244683
chr10	120485833	120486020
chr10	120489174	120489673
chr10	120491675	120492271
chr10	120891265	120891849
chr10	12092840	12093530
chr10	120957474	120958225
chr10	120958974	120959272
chr10	121154779	121155241
chr10	121164712	121165021
chr10	121166351	121167006
chr10	121204901	121205365
chr10	121226149	121226494
chr10	121275989	121277788
chr10	121441585	121441998
chr10	121446001	121446608
chr10	12154470	12155673
chr10	12163815	12166012
chr10	12223281	12223795
chr10	12262423	12262726
chr10	122828432	122828979
chr10	12307625	12308247
chr10	12407785	12408809
chr10	124802916	124803214
chr10	124892323	124892788
chr10	12490704	12491177
chr10	12549248	12549831
